AffidavitID,County,CDSCode,School ,Street,City,State,Zip,Telephone,Email ,PublicDistrict,SiteAdministratorSalutation,SiteAdministratorFirstName,SiteAdministratorLastName,SiteAdministratorTitle,SiteAdministratorEmail,Total Enrollment,Religious Classification,Religious Denomination
119623,Plumas,32669697013816,Plumas Christian School,49 South Lindan Avenue,Quincy,CA,95971,530-283-0415,plumaschristian@hotmail.com,Plumas Unified,Rev.,John,Sturley,Administrator,jasturley@digitalpath.net,73,Religious,Interdenominational
120039,Riverside,33670906142202,Agnus Dei Christian School,10514 Rouselle Drive,Mira Loma,CA,91752,951-966-5636,agnusdei.cs@gmail.com,Jurupa Unified,Mrs.,Patricia,Nieves,Director,agnusdei.cs@gmail.com,23,Religious,Not affiliated with any denomination
118190,Riverside,33672156132716,All Saints' Carden Academy,3847 Terracina Drive,Riverside,CA,92506,951-682-8122,office@allsaintscardenacademy.com,Riverside Unified,Mrs.,Janis,Bengtson,Head of School,jbengtson@aol.com,94,Religious,Episcopal
118398,Riverside,33672156141618,Allegiant Christian School,9119 Deodar Court,Riverside,CA,92503,951-525-3230,allegiantcs@gmail.com,Riverside Unified,Mrs.,Tonya,Salinas,Administrator,allegiantcs@gmail.com,131,Religious,Not affiliated with any denomination
132055,Riverside,33751766145650,Alteneder School for Gifted Children,30133 Swan Point Drive,Canyon Lake,CA,92587,951-249-2556,ltenederschool@mail.com,Lake Elsinore unified,Ms.,Holly,Alteneder,Headmaster,ltenederschool@mail.com,6,Non-religious,
118382,Riverside,33751766909824,Anne Sullivan Preschool and Kindergarten,21776 Palomar Street,Wildomar,CA,92595,951-678-3557,admin@annesullivanschool.com,Lake Elsinore Unified,Ms.,Margarita,Blatman,Director,admin@annesullivanschool.com,23,Non-religious,
119579,Riverside,33670826143598,Anza Valley Christian School,39200 Rolling Hills Road,Anza,CA,92539,951-763-5614,ohanlonbetty@gmail.com,Hemet Unified,Mrs.,Betty,O'Hanlon,Principal,ohanlonbetty@gmail.com,21,Religious,Interdenominational
121853,Riverside,33670336139422,Applied Scholastics Online Academy,15020 Burwood Drive,Lake Mathews,CA,92570,951-789-0224,registrar@appliedscholasticsonline.com,Corona-Norco Unified,Mr.,John,McCormick,Administrator,registrar@appliedscholasticsonline.com,107,Non-religious,
119159,Riverside,33670826965446,Baptist Christian School,26089 Girard Street,Hemet,CA,92544,951-658-3203,mail@bcswarriors.org,Hemet Unified,Mr.,Mark,Best,Administrator,mbest@bcswarriors.org,288,Religious,Baptist
126739,Riverside,33672156954218,Bethel Christian Schools,2425 Van Buren,Riverside,CA,92503,951-359-1123,taten@bethelchristianschools.com,Riverside Unified,Dr.,Michael,Crites,Superintendent,mcrites@bethelchristianschools.com,164,Religious,Not affiliated with any denomination
116846,Riverside,33670826144364,Bridges Child Development Center. Inc,500 North State Street,Hemet,CA,92543,951-658-3354,akidschool@gmail.com,Hemet,Mrs.,Radhika,Ratnayake,Administrator,akidschool@gmail.com,10,Non-religious,
120863,Riverside,33669770126821,Bright Futures Academy Riverside,9994 County Farm Road,Riverside,CA,92503,951-785-0504,b.colucci@brightfuturesnps.com,Alvord Unified,Ms.,Mariln,Taylor,Other,m.taylor@brightfuturesnps.com,121,Non-religious,
116892,Riverside,33751766910830,Bundy Canyon Christian,23411 Bundy Canyon Road,Wildomar,CA,92595,951-674-1254,bcccswlkr@cs.com,Lake Elsinore Unified,Mr.,Phillip,Walker,Administrator,bcccswlkr@cs.com,56,Religious,Not affiliated with any denomination
117443,Riverside,33751766937031,California Lutheran High School,31970 Central Avenue,Wildomar,CA,92595,951-678-7000,clhs.office@clhs-chawks.org,Lake Elsinore Unified,Mr.,Andrew,Aguilar,Superintendent,aaguilar@clhs-chawks.org,87,Religious,Lutheran
118259,Riverside,33752427085723,California Ranch School,21135 Olympia Avenue,Perris,CA,92570,951-943-6644,californiaranchschool@msn.com,Val Verde Unified,Mrs.,Claudia,Nicolosi,Administrator,californiaranchschool@msn.com,7,Non-religious,
119139,Riverside,33751926145155,Calvary Baptist Christian School,31087 Nicolas Road,Temecula,CA,92591,951-676-8700,info@cbctemecula.com,Temecula,Rev.,William,Rench,Head of School,cbcpastorrench@gmail.com,6,Religious,Baptist
117059,Riverside,33671247085731,Calvary Chapel Christian,11960 Pettit Street,Moreno Valley,CA,92555,951-485-6088,thamilton@ccmoval.org,Moreno Valley Unified,Mr.,Timothy,Hamilton,Principal,thamilton@ccmoval.org,230,Religious,Calvary Chapel
120448,Riverside,33670336202766,Calvary Chapel Christian Academy,130 West Chase Drive,Corona,CA,92882,951-756-8036,RKerwin@calvarycorona.org,Corona-Norco Unified,Mr.,Mike,Rodriguez,Other,mrodriguez@calvarycorona.org,56,Religious,Calvary Chapel
132161,Riverside,33672316145759,Calvary Chapel Christian Academy,27912 Adams Avenue,Menifee,CA,92585,951-928-1166,office@calvarychapelca.com,Romoland,Mr.,Phil,Davis,Principal,pastor.ped316@hotmail.com,28,Religious,Calvary Chapel
124715,Riverside,33670336142095,Calvary Chapel Corona Christian Academy,130 West Chase Drive,Corona,CA,92882,951-278-0600,ccccapsp@gmail.com,Corona-Norco Unified,Mrs.,Arlene,Cristan,Administrator,ccccapsp@gmail.com,21,Religious,Calvary Chapel
127137,Riverside,33670906134894,Calvary Christian Academy,5212 Sulphur Drive,Mira Loma,CA,91752,951-361-0438,calvarychristianacademy@joimail.com,Jurupa Unified,Mrs.,Nedra,Patton,Administrator,calvarychristianacademy@joimail.com,116,Religious,Not affiliated with any denomination
124619,Riverside,33669857072119,Calvary Christian School,1325 Mountain Avenue,Banning,CA,92220,951-849-1877,mountavebc@juno.com,Banning Unified,Rev.,Richard,Szydlowski,Administrator,mountavebc@juno.com,149,Religious,Baptist
123128,Riverside,33752007083082,Calvary Murrieta Christian Schools,24225 Monroe Avenue,Murrieta,CA,92562,951-834-9190,kfulton@calvarymurrieta.com,Murrieta Valley Unified,Mr.,Desmond,Starr,Superintendent,kfulton@calvarymurrieta.com,894,Religious,Calvary Chapel
118972,Riverside,33669936976724,Cherry Valley Brethren School,39205 Vineland Street,Cherry Valley,CA,92223,951-845-3089,ljohnson17@verizon.net,Beaumont,Mrs.,Audrey,Sterling,Head of School,audrey_preschool@hotmail.com,26,Religious,Church of the Brethren
117648,Riverside,33669936203780,Childhelp School of Village West,14700 Manzanita Park Road,Beaumont,CA,92223,951-845-3155,wshupe@childhelp.org,Beaumont Unified,Mr.,William,Shupe,Principal,wshupe@childhelp.org,103,Non-religious,
123426,Riverside,33670337095201,Children's Montessori Center,2791 Green River Road Number 112,Corona,CA,92882,951-735-5490,cmc.corona@yahoo.com,Corona-Norco Unified,Ms.,Meena,Manaktala,Executive Director,cmc.corona@yahoo.com,6,Non-religious,
126726,Riverside,33670337078116,Christian Heritage School,915 West Citron Street,Corona,CA,92882,951-736-3033,chs@urs2.net,Corona-Norco Unified,Mrs.,Arleen,Morris,Administrator,chs@urs2.net,253,Religious,Not affiliated with any denomination
120862,Riverside,33752006140701,City Day School,39550 Saint Honore Drive,Murrieta,CA,92563,951-595-5163,da.turpin@yahoo.com,Murrieta Valley Unified,Mr.,David,Turpin,Principal,da.turpin@yahoo.com,9,Religious,Not affiliated with any denomination
121379,Riverside,33670827023435,Community Christian School,41762 Stetson Avenue,Hemet,CA,92544,951-929-2135,cindy@connect2ccc.org,Hemet Unified,Mrs.,Cynthia,Henninger,Principal,cindy_henninger@hotmail.com,147,Religious,Calvary Chapel
130535,Riverside,33751767094295,Cornerstone Christian,34570 Monte Vista Drive,Wildomar,CA,92595,951-674-9381,sprivett@ccs-w.org,Lake Elsinore Unified,Mrs.,Sharon,Privett,Head of School,sprivett@ccs-w.org,240,Religious,Interdenominational
121442,Riverside,33671247094980,Cornerstone Fellowship Academy,24450 Carman Lane,Moreno Valley,CA,92551,951-242-7372,metricej@hotmail.com,Moreno Valley Unified,Mrs.,Miriam,Pasquarello,Administrator,jnm4h@yahoo.com,14,Religious,Not affiliated with any denomination
129840,Riverside,33670907092620,Cottonwood Montessori,4302 Pedley Road,Riverside,CA,92509,951-685-5800,josephperera5914@att.net,Jurupa Unified,Mrs.,Anoma,Perera,Director,josephperera5914@att.net,16,Non-religious,
127679,Riverside,33671247057151,Country Day School,11001 Old Perris Boulevard,Moreno Valley,CA,92557,951-242-2392,this9s4him@aol.com,Moreno Valley Unified,Mrs.,Kathleen,Davis,Administrator,this9s4him@aol.com,24,Non-religious,
119186,Riverside,33670337096092,Countryside Montessori Center,2266 Griffin Way,Corona,CA,92879,951-340-2821,cmccorona@gmail.com,Corona-Norco Unified,Miss,Nisreen,Firdosy,Director,cmccorona@gmail.com,24,Non-religious,
123054,Riverside,33670336917629,Crossroads Christian Schools,2380 Fullerton Avenue,Corona,CA,92881,951-278-3199,info@crossroadsschool.org,Corona-Norco Unified,Mrs.,Phyllis,Sutton,Administrator,psutton@crossroadsschool.org,618,Religious,Interdenominational
121201,Riverside,33670586976823,Desert Adventist School,74200 Country Club Drive,Palm Desert,CA,92260,760-779-1799,tlapierre@desertadventistacademy.com,Desert Sands Unified,Mr.,Timothy,LaPierre,Principal,tlapierre@desertadventistacademy.com,88,Religious,Seventh-day Adventist
128825,Riverside,33671737011612,Desert Chapel Christian,630 South Sunrise Way,Palm Springs,CA,92264,706-327-2772,info@dceagles.org,Palm Springs Unified,Rev.,Fred,Donaldson,Other,fd@desertchapel.org,206,Religious,Church of the Four Square Gospel
130402,Riverside,33670586901896,Desert Christian Academy,40700 Yucca Lane,Bermuda Dunes,CA,92203,760-345-2848,dfulton@desertchristianacademy.org,Desert Sands Unified,Mr.,David,Fulton,Head of School,dfulton@desertchristianacademy.org,396,Religious,Interdenominational
127007,Riverside,33670586144778,Desert Christian Private School,78-365 Highway 111 Suite 401,La Quinta,CA,92253,760-702-5324,psp@dchea.com,Desert Sands,Mr.,Dan,Ruzicka,Administrator,danruzicka@msn.com,9,Non-religious,
132277,Riverside,33671816145890,Desert Learning Center,721 East Chanslorway,Blythe,CA,92225,760-544-7236,info@desert.earningcenter.org,Palo Verde Unified,Mrs.,Kay,Johnson,Head of School,kaybjohnson@post.harvard.edu,57,Non-religious,
117531,Riverside,33751926202964,Discovery Isle Child Development Center,32220 Temecula Parkway (Highway 79 South),Temecula,CA,92592,951-303-3055,dena.houser@nlcinc.com,Temecula Valley Unified,Mrs.,Dena,Houser,Principal,dena.houser@nlcinc.com,9,Non-religious,
123102,Riverside,33751767084460,Faith Baptist Academy,21220 Walnut Street,Wildomar,CA,92595,951-245-8748,tlewis@fbcwildomar.com,Lake Elsinore Unified,Dr.,Bruce,Goddard,Other,pastor@fbcwildomar.com,156,Religious,Baptist
119376,Riverside,33670336144471,Fitch Faith Academy,1206 Blossom Hill Drive,Corona,CA,92880,951-427-0758,lorenafitch@sbcglobal.net,Corona Unified,Mrs.,Lorena,Fitch,Administrator,lorenafitch@sbcglobal.net,9,Religious,Calvary Chapel
120363,Riverside,33671167089196,Good Shepherd Lutheran,26800 Newport Road,Menifee,CA,92584,951-672-6675,charles.mayer@gslcmsmenifee.org,Menifee Union Elementary,Mr.,Charles,Mayer,Principal,charles.mayer@gslcmsmenifee.org,101,Religious,Lutheran
130633,Riverside,35670336140230,Grace Christian Academy,2781 South Lincoln Avenue,Corona,CA,92882,951-736-7466,gcaofcorona@gmail.com,Riverside Unified,Rev.,Timothy,Shanks,Superintendent,pastortimshanks@gmail.com,64,Religious,Baptist
129041,Riverside,33671577092182,Grace Preparatory School,30750 Montgomery Avenue,Nuevo,CA,92567,951-928-5017,kbagdanov@gmail.com,Nuview Union Elementary,Mrs.,Kelly,Bagdanov,Director,kbagdanov@gmail.com,29,Non-religious,
120556,Riverside,33672156923098,Growing Place,4259 Jurupa Avenue,Riverside,CA,92506,951-686-8134,thegrowingplace@tgpkids.com,Riverside Unified,Ms.,Rheena,Riggs,Director,thegrowingplace@tgpkids.com,21,Non-religious,
124402,Riverside,33672156918940,Harvest Christian School,6115 Arlington Avenue,Riverside,CA,92504,951-359-3932,angelak@harvest.org,Riverside Unified,Mr.,Wardell,Campbell,Principal,dell@harvest.org,391,Religious,Not affiliated with any denomination
126533,Riverside,33672156926877,Hawarden Hills Academy,6696 Via Vista Drive,Riverside,CA,92506,951-780-1616,lrboucher@hawardenhills.com,Riverside Unified,Miss,Lennett,Logan,Principal,lrboucher@hawardenhills.com,329,Non-religious,
121216,Riverside,33670826976799,Hemet Adventist Christian School,26312 Hemet Street,Hemet,CA,92544,951-927-3872,brow.ga@gmail.com,Hemet Unified,Mr.,Gary,Brown,Principal,brow.ga@gmail.com,40,Religious,Seventh-day Adventist
118281,Riverside,33751926917660,Hillcrest Academy,29275 Santiago Road,Temecula,CA,92592,951-676-4754,info@hillcrestacademy.org,Temecula Valley Unified,Mr.,Christopher,Lincoln,Head of School,clincoln@hillcrestacademy.org,189,Non-religious,
117129,Riverside,33669936144158,Holy Trinity Academy,651 Weng Star Street,Beaumont,CA,92224,951-922-2524,holy3academy@yahoo.com,Beaumont,Mrs.,Karen,Miank,Headmaster,holy3academy@yahoo.com,13,Religious,Other
128023,Riverside,33751766205850,Hope Learning Academy,31542 Railroad Canyon Road Suite 1,Canyon Lake,CA,92587,951-244-5038,pastorpaul@atriskhope.com,Lake Elsinore Unified,Rev.,Chris,Suitt,Superintendent,csuitt@hope4youtoday.com,16,Religious,Not affiliated with any denomination
122171,Riverside,33670827067176,Idyllwild Arts Academy,52500 Temecula Drive,Idyllwild,CA,92549,951-659-2171,dmiller@idyllwildarts.org,Hemet Unified,Mr.,Doug,Ashcraft,Head of School,dashcraft@idyllwildarts.org,296,Non-religious,
120315,Riverside,33672156926968,Immanuel Baptist School,45 Michigan Avenue,Riverside,CA,92507,951-784-1100,ibs_schoffice@yahoo.com,Riverside Unified,Mr.,John,Pettit,Administrator,immanuelbaptisttemple@yahoo.com,14,Religious,Baptist
121778,Riverside,33672156965461,Immanuel Lutheran Elementary,5545 Alessandro Boulevard,Riverside,CA,92506,951-682-4211,info@immanuelriverside.com,Riverside Unified,Mr.,Carl,Boburka,Principal,carl.boburka@immanuelriverside.com,140,Religious,Lutheran
128784,Riverside,33670586137012,Indio Christian Center Academy,84155 Corrigedor Street,Indio,CA,92201,760-592-1782,desirethefire@msn.com,Desert Sands Unified School District,Mr.,Robert,Sutterfield,Administrator,desirethefire@msn.com,16,Religious,Pentecostal
118974,Riverside,33672157057482,Islamic Academy of Riverside,1038 West Linden Street Building B,Riverside,CA,92507,951-682-1202,islamicacademy08@yahoo.com,Riverside Unified,Mr.,Ibrahim,Masoud,President,,42,Religious,Islamic
117499,Riverside,33671246137475,Jan Peterson Child Day Care Center Inc.,26895 Brodiaea Avenue,Moreno Valley,CA,92555,951-601-9200,pbuzas@icare.bz,Moreno Valley Unified,Ms.,Patricia,Buzas,Director,pbuzas@icare.bz,8,Non-religious,
129218,Riverside,33670587083413,Jewish Community School of the Desert,73251 Hovley Lane West,Palm Desert,CA,92260,760-340-2039,info@jcsdpd.org,Desert Sands Unified,Mrs.,Miri,Ketayi,Principal,miri@jcsdpd.org,41,Religious,Jewish
118360,Riverside,33671737086697,King's Schools of the Desert,67675 Bolero Road,Palm Springs,CA,92264,760-324-5464,delair@kingsschools.com,Palm Springs Unified,Mr.,Don,DeLair,Headmaster,delair@kingsschools.com,160,Religious,Not affiliated with any denomination
117585,Riverside,33670587079742,La Quinta Christian Fellowship School,50-800 Calle Paloma,La Quinta,CA,92253,760-564-9195,lqcf@verizon.net,Desert Sands Unified,Dr.,Mark,Collins,Principal,lqcf@verizon.net,18,Religious,Other
121221,Riverside,33669776937809,La Sierra Academy,4900 Golden Avenue,Riverside,CA,92505,951-351-1445,wlancaster@lsak-12.org,Alvord Unified,Mr.,Walter,Lancaster,Principal,wlancaster@lsak12.com,670,Religious,Seventh-day Adventist
117912,Riverside,30670336145148,Liberty Academy,14232 Sunny Brook Lane,Eastvale,CA,92880,951-427-4369,wearechinabound@gmail.com,Corona-Norco Unified School District,Mr.,Paul,Richards,Principal,,6,Religious,Not affiliated with any denomination
122286,Riverside,33751926937825,Linfield Christian School,31950 Pauba Road,Temecula,CA,92592,951-676-8111,kraftery@linfield.com,Temecula Valley Unified,Ms.,Karen,Raftery,President,kraftery@linfield.com,756,Religious,Not affiliated with any denomination
123471,Riverside,33751926145122,Little Stars Academy,31773 Temecula Parkway Unit B,Temecula,CA,92592,951-302-7766,littlestarstemecula@gmail.com,Temecula Valley Unified,Mrs.,Jessica,Wilson,Director,littlestarstemecula@gmail.com,6,Non-religious,
121948,Riverside,33672156144752,Living Faith Christian Academy,1110 Cozumel Street,Riverside,CA,92501,909-609-5337,ofthetruth@livingfaithca.com,Riverside Unified,Mr.,Ishmael,Lopez,Principal,ofthetruth@livingfaithca.com,9,Religious,Not affiliated with any denomination
125499,Riverside,33752426142897,Living Water Christian Academy,2079 Wilson Avenue,Perris,CA,93571,951-940-1625,orangeblossom@gardener.com,Val Verde Unified,Mrs.,Allison,Hanegan,Administrator,orangeblossom@gardener.com,6,Non-religious,
122258,Riverside,33670336132492,Magnolia Preschool and Kindergarten,13130 Magnolia Avenue,Corona,CA,92879,951-272-0977,preschoolmag@yahoo.com,Corona-Norco Unified,Ms.,Rosa,Garcia,Director,preschoolmag@yahoo.com,18,Non-religious,
128640,Riverside,33671736976856,Marywood-Palm Valley School,35-525 Da Vall Drive,Rancho Mirage,CA,92270,760-328-0861,rgraves@mwpv.org,Palm Springs Unified,Mr.,Robert E.,Graves,Head of School,rgraves@mwpv.org,355,Non-religious,
120079,Riverside,33672077101082,Master's Hands Christian School,28773 Eridanus Drive,Sun City,CA,92586,951-246-3571,themastershands@hotmail.com,Perris Union High,Mrs.,Diana,Lucas,Administrator,themastershands@hotmail.com,12,Religious,Not affiliated with any denomination
117707,Riverside,33670906132534,Mira Loma Christian School,9085 Mission Boulevard Suite A-1,Riverside,CA,92509,951-681-0107,miralomachristian@yahoo.com,Jurupa Unified,Rev.,Kathleen,Fallon,Administrator,miralomachristian@yahoo.com,10,Religious,Not affiliated with any denomination
118549,Riverside,33672076142889,Mission Academy /Mission Academy High School,190 East 5th Street,Perris,CA,92570,805-527-7744,mission.academy@yahoo.com,Perris,Mr.,Mark,Ray,Administrator,mission.academy@yahoo.com,7,Religious,Interdenominational
124289,Riverside,33672156145262,ModernArt4Kids,5390 Benecia Drive,Riverside,CA,92504,951-733-2409,modernart4kids@gmail.com,Riverside Unified,Miss,Denise,Silva Cortes,Director,modernart4kids@gmail.com,6,Non-religious,
123260,Riverside,33671246203996,Monarch Christian Academy,26407 Petaluma Avenue,Moreno Valley,CA,92555,951-485-7468,monarchacademy@verizon.net,Moreno Valley Unified,Mr.,MItch,Wickham,Principal,,21,Religious,Not affiliated with any denomination
128949,Riverside,33672156900187,Montessori Academy,6200 Pachappa Drive,Riverside,CA,92506,951-682-3380,chandrapala@charter.net,Riverside Unified,Mr.,Nabadawa,Chandrapala,Director,chandrapala@charter.net,29,Non-religious,
124555,Riverside,33669777009772,Montessori Children's House,10493 Magnolia Avenue,Riverside,CA,92505,951-359-5437,mjayarat@gmail.com,Riverside,Mrs.,Anne,Abeygunaratne,Director,mjayarat@gmail.com,33,Non-religious,
117826,Riverside,33671737103583,Montessori Elementary School of Palm Springs,3692 East Chia Road,Palm Springs,CA,92262,760-323-2502,awaytogrow@aol.com,Palm Springs Unified,Mrs.,Chris,Wicks,Executive Director,awaytogrow@aol.com,16,Non-religious,
