"","SchCode","COUNTY","PubPriv","District.x","CITY","School.x","Total","UptodateTot","UptodatePct","CondTot","CondPct","PMETot","PMEPct","PBETot","PBEPct","DTPTot","DTPPct","PolioTot","PolioPct","MMRTot","MMRPct","HEPBTot","HEPBPct","VariTot","VariPct","Reported","PBEPctCalc","CDSCode","County","District.y","School.y","Street","City","Zip","State","Phone"
"452",6976096,"PLACER","PRIVATE","","ROSEVILLE","ST. ALBANS COUNTRY DAY SCHOOL",24,24,100,0,0,0,0,0,0,24,100,24,100,24,100,24,100,24,100,"Y",0,"31669106976096","Placer","Roseville Elementary Unified","St. Albans Country Day School","2312 Vernon Street","Roseville","95678","CA","916-782-3557"
"453",6976104,"PLACER","PRIVATE","","AUBURN","ST. JOSEPH CATHOLIC SCHOOL",21,21,100,0,0,0,0,0,0,21,100,21,100,21,100,21,100,21,100,"Y",0,"31667876976104","Placer","Auburn Union Elementary","St. Joseph Catholic School","11610 Atwood Road","Auburn","95603","CA","530-885-4490"
"454",6976310,"SACRAMENTO","PRIVATE","","SACRAMENTO","BROOKFIELD SCHOOL",23,17,74,3,13,0,0,3,13,17,74,18,78,17,74,20,87,17,74,"Y",0.130434782608696,"34674396976310","Sacramento","Sacramento City Unified","Brookfield School","3600 Riverside Boulevard","Sacramento","95818","CA","916-442-1255"
"455",6976351,"SACRAMENTO","PRIVATE","","CARMICHAEL","EL RANCHO SCHOOL",22,11,50,9,41,0,0,2,9,12,55,15,68,13,59,20,91,18,82,"Y",0.0909090909090909,"34674476976351","Sacramento","San Juan Unified","El Rancho School","5636 El Camino Avenue","Carmichael","95608","CA","916-482-8656"
"456",6976393,"SACRAMENTO","PRIVATE","","SACRAMENTO","HOLY SPIRIT PARISH SCHOOL",31,30,97,0,0,0,0,1,3,30,97,30,97,30,97,30,97,30,97,"Y",0.032258064516129,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",6976435,"SACRAMENTO","PRIVATE","","FOLSOM","ST. JOHN NOTRE DAME",33,32,97,0,0,0,0,1,3,32,97,32,97,32,97,32,97,32,97,"Y",0.0303030303030303,"34673306976435","Sacramento","Folsom-Cordova Unified","St. John Notre Dame","309 Montrose Drive","Folsom","95630","CA","916-985-4129"
"458",6976450,"SACRAMENTO","PRIVATE","","CARMICHAEL","OUR LADY OF THE ASSUMPTION SCHOOL",27,27,100,0,0,0,0,0,0,27,100,27,100,27,100,27,100,27,100,"Y",0,"34674476976450","Sacramento","San Juan Unified","Our Lady of the Assumption School","2141 Walnut Avenue","Carmichael","95608","CA","916-489-8958"
"459",6976492,"SACRAMENTO","PRIVATE","","SACRAMENTO","PRESENTATION OF THE BLESSED VIRGIN MARY SCHOOL",28,4,14,24,86,0,0,0,0,19,68,19,68,9,32,20,71,17,61,"Y",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",6976542,"SACRAMENTO","PRIVATE","","SACRAMENTO","SACRED HEART",31,30,97,0,0,0,0,1,3,30,97,30,97,30,97,30,97,30,97,"Y",0.032258064516129,"34674396976542","Sacramento","Sacramento City Unified","Sacred Heart","856 39th Street","Sacramento","95816","CA","916-456-1576"
"461",6976567,"SACRAMENTO","PRIVATE","","SACRAMENTO","ST. CHARLES BORROMEO",20,20,100,0,0,0,0,0,0,20,100,20,100,20,100,20,100,20,100,"Y",0,"34673146976567","Sacramento","Elk Grove Unified","St. Charles Borromeo","7580 Center Parkway","Sacramento","95823","CA","916-421-6189"
"462",6976575,"SACRAMENTO","PRIVATE","","SACRAMENTO","ST. FRANCIS ELEMENTARY SCHOOL",36,34,94,0,0,1,3,1,3,34,94,34,94,34,94,34,94,34,94,"Y",0.0277777777777778,"34674396976575","Sacramento","Sacramento City Unified","St. Francis Elementary School","2500 K Street","Sacramento","95816","CA","916-442-5494"
"463",6976583,"SACRAMENTO","PRIVATE","","SACRAMENTO","ST. IGNATIUS SCHOOL",60,56,93,0,0,0,0,4,7,56,93,56,93,56,93,56,93,56,93,"Y",0.0666666666666667,"34674476976583","Sacramento","San Juan Unified","St. Ignatius School","3245 Arden Way","Sacramento","95825","CA","916-488-3907"
"464",6976591,"SACRAMENTO","PRIVATE","","CARMICHAEL","ST. JOHN THE EVANGELIST",20,19,95,1,5,0,0,0,0,20,100,20,100,19,95,20,100,20,100,"Y",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",6976609,"SACRAMENTO","PRIVATE","","RANCHO CORDOVA","ST. JOHN VIANNEY",38,35,92,1,3,0,0,2,5,35,92,35,92,35,92,36,95,36,95,"Y",0.0526315789473684,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",6976617,"SACRAMENTO","PRIVATE","","CITRUS HEIGHTS","ST. MARK'S LUTHERAN ELEMENTARY",10,8,80,1,10,0,0,1,10,8,80,8,80,8,80,9,90,9,90,"Y",0.1,"34674476976617","Sacramento","San Juan Unified","St. Mark's Lutheran Elementary","7869 Kingswood Drive","Citrus Heights","95610","CA","916-961-7891"
"467",6976625,"SACRAMENTO","PRIVATE","","SACRAMENTO","SAINT MARY SCHOOL",36,36,100,0,0,0,0,0,0,36,100,36,100,36,100,36,100,36,100,"Y",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",6976633,"SACRAMENTO","PRIVATE","","FAIR OAKS","ST. MEL",27,27,100,0,0,0,0,0,0,27,100,27,100,27,100,27,100,27,100,"Y",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",6976641,"SACRAMENTO","PRIVATE","","SACRAMENTO","ST. PATRICK SUCCEED ACADEMY",31,29,94,2,6,0,0,0,0,29,94,30,97,29,94,31,100,31,100,"Y",0,"34674396976641","Sacramento","Sacramento County Office of Education","St. Patrick SUCCEED Academy","5945 Franklin Boulevard","Sacramento","95824","CA","916-421-4963"
"470",6976658,"SACRAMENTO","PRIVATE","","SACRAMENTO","ST. PHILOMENE",24,22,92,2,8,0,0,0,0,22,92,23,96,22,92,24,100,24,100,"Y",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",6976666,"SACRAMENTO","PRIVATE","","SACRAMENTO","ST. ROBERT SCHOOL",16,16,100,0,0,0,0,0,0,16,100,16,100,16,100,16,100,16,100,"Y",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",6981914,"SACRAMENTO","PRIVATE","","CARMICHAEL","ST. MICHAEL'S EPISCOPAL DAY SCHOOL",26,24,92,1,4,0,0,1,4,25,96,25,96,24,92,25,96,25,96,"Y",0.0384615384615385,"34674476981914","Sacramento","San Juan Unified","St. Michael's Episcopal Day School","2140 Mission Avenue","Carmichael","95608","CA","916-485-3418"
"473",6983902,"SUTTER","PRIVATE","","YUBA CITY","ST. ISIDORE CATHOLIC SCHOOL",19,19,100,0,0,0,0,0,0,19,100,19,100,19,100,19,100,19,100,"Y",0,"51714646983902","Sutter","Yuba City Unified","St. Isidore Catholic School","200 Clark Avenue","Yuba City","95991","CA","530-673-2217"
"474",6984488,"YOLO","PRIVATE","","WOODLAND","HOLY ROSARY PARISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,"57727106984488","Yolo","Woodland Joint Unified","Holy Rosary Parish","505 California Street","Woodland","95695","CA","530-662-3494"
"475",6984504,"YOLO","PRIVATE","","WEST SACRAMENTO","OUR LADY OF GRACE",34,28,82,5,15,0,0,1,3,30,88,30,88,28,82,32,94,33,97,"Y",0.0294117647058824,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",6984512,"YOLO","PRIVATE","","DAVIS","ST. JAMES ELEMENTARY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",6996532,"YOLO","PRIVATE","","WOODLAND","WOODLAND MONTESSORI SCHOOL",12,10,83,1,8,0,0,1,8,11,92,11,92,11,92,11,92,10,83,"Y",0.0833333333333333,"57727106996532","Yolo","Woodland Joint Unified","Woodland Montessori School","1738 Cottonwood Street","Woodland","95695","CA","530-662-1900"
"478",6996540,"YOLO","PRIVATE","","WOODLAND","WOODLAND CHRISTIAN SCHOOLS",41,31,76,7,17,0,0,3,7,31,76,31,76,31,76,38,93,32,78,"Y",0.0731707317073171,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",7002611,"PLACER","PRIVATE","","ROSEVILLE","MERRYHILL SIERRA GARDENS ELEMENTARY",27,18,67,9,33,0,0,0,0,23,85,24,89,24,89,25,93,26,96,"Y",0,"31669107002611","Placer","Eureka Union","Merryhill School - Roseville","1115 Orlando Avenue","Roseville","95661","CA","916-783-3010"
"480",7006810,"SACRAMENTO","PRIVATE","","SACRAMENTO","MERRYHILL MILLCREEK ELEMENTARY SCHOOL",37,29,78,8,22,0,0,0,0,29,78,29,78,29,78,32,86,32,86,"Y",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",7020837,"SACRAMENTO","PRIVATE","","SACRAMENTO","SOUTHPOINTE CHRISTIAN SCHOOL",11,11,100,0,0,0,0,0,0,11,100,11,100,11,100,11,100,11,100,"Y",0,"34673147020837","Sacramento","Elk Grove","Southpointe Christian School","7520 Stockton Boulevard","Sacramento","95823","CA","916-504-3380"
"482",7020969,"SACRAMENTO","PRIVATE","","SACRAMENTO","MERRYHILL SCHOOL",43,43,100,0,0,0,0,0,0,43,100,43,100,43,100,43,100,43,100,"Y",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",7037179,"YOLO","PRIVATE","","DAVIS","DAVIS WALDORF SCHOOL",37,19,51,1,3,0,0,17,46,19,51,19,51,19,51,20,54,20,54,"Y",0.459459459459459,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",7069230,"SACRAMENTO","PRIVATE","","SACRAMENTO","CAMELLIA WALDORF",29,17,59,4,14,0,0,8,28,21,72,20,69,17,59,19,66,19,66,"Y",0.275862068965517,"34674397069230","Sacramento","Sacramento City Unified","Camellia Waldorf","5701 Freeport Boulevard","Sacramento","95822","CA","916-427-5022"
"485",7072895,"SACRAMENTO","PRIVATE","","CITRUS HEIGHTS","VALLEY CHRISTIAN ACADEMY",18,15,83,0,0,0,0,3,17,15,83,15,83,15,83,15,83,15,83,"Y",0.166666666666667,"34674477072895","Sacramento","San Juan","Valley Christian Academy","7400 Whyte Avenue","Citrus Heights","95621","CA","916-728-5500"
"486",7078926,"EL DORADO","PRIVATE","","PLACERVILLE","CEDAR SPRINGS WALDORF SCHOOL",20,10,50,0,0,0,0,10,50,10,50,10,50,10,50,10,50,10,50,"Y",0.5,"09619297078926","El Dorado","Black Oak Mine Unified","Cedar Springs Waldorf School","6029 Gold Meadows Road","Placerville","95667","CA","530-642-9903"
"487",7080831,"SACRAMENTO","PRIVATE","","SACRAMENTO","CORNERSTONE CHRISTIAN SCHOOL",18,9,50,9,50,0,0,0,0,18,100,12,67,14,78,15,83,13,72,"Y",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",7082423,"SACRAMENTO","PRIVATE","","ELK GROVE","ST. PETER'S LUTHERAN",25,22,88,1,4,0,0,2,8,22,88,23,92,22,88,23,92,22,88,"Y",0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",7083678,"PLACER","PRIVATE","","ROSEVILLE","GRANITE BAY MONTESSORI",22,16,73,3,14,0,0,3,14,17,77,18,82,16,73,19,86,19,86,"Y",0.136363636363636,"31668297083678","Placer","Eureka Union","Granite Bay Montessori","9330 Sierra College Boulevard","Roseville","95661","CA","916-791-7849"
"490",7083868,"EL DORADO","PRIVATE","","EL DORADO HILLS","G.H.S. ACADEMY",19,18,95,0,0,0,0,1,5,18,95,18,95,18,95,18,95,18,95,"Y",0.0526315789473684,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",7085707,"SACRAMENTO","PRIVATE","","SACRAMENTO","BRADSHAW CHRISTIAN",112,60,54,46,41,0,0,6,5,64,57,70,63,66,59,105,94,106,95,"Y",0.0535714285714286,"34673147085707","Sacramento","Elk Grove Unified","Bradshaw Christian","8324 Bradshaw Road","Sacramento","95829","CA","916-688-0521"
"492",7086853,"SACRAMENTO","PRIVATE","","FOLSOM","THE PHOENIX SCHOOL",60,56,93,2,3,0,0,2,3,56,93,56,93,57,95,58,97,58,97,"Y",0.0333333333333333,"34673307086853","Sacramento","Folsom-Cordova Unified","The Phoenix School","650 Willard Drive","Folsom","95630","CA","916-353-0185"
"493",7087786,"EL DORADO","PRIVATE","","SOUTH LAKE TAHOE","SAINT THERESA",13,12,92,0,0,0,0,1,8,12,92,12,92,12,92,12,92,12,92,"Y",0.0769230769230769,"09619037087786","El Dorado","Lake Tahoe Unified School District","Saint Theresa","1081 Lyons Avenue","South Lake Tahoe","96150","CA","530-544-8944"
"494",7089469,"PLACER","PRIVATE","","LINCOLN","COMMUNITY CHRISTIAN SCHOOLS",16,15,94,0,0,0,0,1,6,15,94,15,94,15,94,15,94,15,94,"Y",0.0625,"31669517089469","Placer","Western Placer Unified","Community Christian Schools","1545 First Street","Lincoln","95648","CA","916-645-6280"
"495",7096852,"SACRAMENTO","PRIVATE","","SACRAMENTO","AL-ARQAM ISLAMIC SCHOOL",30,26,87,4,13,0,0,0,0,27,90,27,90,27,90,26,87,27,90,"Y",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",7098122,"YOLO","PRIVATE","","DAVIS","GRACE VALLEY CHRISTIAN ACADEMY",19,16,84,2,11,0,0,1,5,16,84,16,84,16,84,16,84,16,84,"Y",0.0526315789473684,"57726787098122","Yolo","Davis Joint Unified","Grace Valley Christian Academy","27173 County Road 98","Davis","95616","CA","530-758-6590"
"497",7100647,"SACRAMENTO","PRIVATE","","ELK GROVE","ST ELIZABETH ANN SETON CATHOLIC SCHOOL",36,36,100,0,0,0,0,0,0,36,100,36,100,36,100,36,100,36,100,"Y",0,"34673147100647","Sacramento","Elk Grove Unified","St Elizabeth Ann Seton Catholic School","9539 Racquet Court","Elk Grove","95758","CA","916-684-7903"
"498",7103674,"PLACER","PRIVATE","","ROSEVILLE","ADVENTURE CHRISTIAN",84,65,77,2,2,0,0,17,20,65,77,67,80,66,79,67,80,67,80,"Y",0.202380952380952,"31669107103674","Placer","Roseville Elementary","Adventure Christian","6401 B Stanford Ranch Road","Roseville","95678","CA","916-781-2986"
