"","FacNum","County","Type","City.x","Name.x","Total","UptodateTot","UptodatePct","CondTot","CondPct","PMETot","PMEPct","PBETot","PBEPct","DTPTot","DTPPct","PolioTot","PolioPct","MMRTot","MMRPct","HIBTot","HIBPct","HEPBTot","HEPBPct","VariTot","VariPct","Report","PBEPctCalc","Capacity","LicStatus","Name.y","Address","City.y","State","Zipcode","Telephone"
"474",570310219,"YOLO","PUBLIC","DAVIS","DAVIS PARENT NURSERY SCHOOL #2",44,34,77,0,0,0,0,10,23,40,91,39,89,37,84,40,91,36,82,37,84,"Y",0.227272727272727,36,"Licensed","DAVIS PARENT NURSERY SCHOOL #2","426 W 8TH STREET","DAVIS","CA",95616,"(530) 757-5377"
"475",570310353,"YOLO","PRIVATE","DAVIS","TENDER LEARNING CARE 3",17,17,100,0,0,0,0,0,0,17,100,17,100,17,100,17,100,17,100,17,100,"Y",0,83,"Licensed","TENDER LEARNING CARE #3","1818 LAKE BLVD.","DAVIS","CA",95616,"(530) 756-5351"
"476",570319206,"YOLO","PUBLIC","WEST SACRAMENTO","WESTMORE OAKS PRESCHOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,40,"Licensed","WESTMORE OAKS PRESCHOOL","1504 FALLBROOK STREET","WEST SACRAMENTO","CA",95691,"(916) 372-6053"
"477",573600903,"YOLO","PRIVATE","DAVIS","LITTLE FRIENDS MONTESSORI SCHOOL",18,17,94,0,0,0,0,1,6,17,94,17,94,17,94,17,94,17,94,17,94,"Y",0.0555555555555556,41,"Licensed","LITTLE FRIENDS MONTESSORI SCHOOL","1101 & 1103 F STREET","DAVIS","CA",95616,"(530) 753-0300"
"478",573601046,"YOLO","PUBLIC","WOODLAND","WOODLAND JOINT USD-DINGLE",23,21,91,0,0,0,0,2,9,21,91,22,96,21,91,22,96,22,96,21,91,"Y",0.0869565217391304,23,"Licensed","WOODLAND JOINT USD-DINGLE","625 ELM STREET","WOODLAND","CA",95695,"(530) 662-7265"
"479",573601605,"YOLO","PUBLIC","WINTERS","YMCA OF THE EAST BAY-WINTERS",51,51,100,0,0,0,0,0,0,51,100,51,100,51,100,51,100,51,100,51,100,"Y",0,49,"Licensed","YMCA OF THE EAST BAY-WINTERS","100 MYRTLE AVE","WINTERS","CA",95694,"(530) 795-5065"
"480",573601607,"YOLO","PRIVATE","WOODLAND","YMCA OF THE EAST BAY-WOODLAND",74,74,100,0,0,0,0,0,0,74,100,74,100,74,100,74,100,74,100,74,100,"Y",0,75,"Licensed","YMCA OF THE EAST BAY-WOODLAND","1285  LEMEN AVE","WOODLAND","CA",95695,"(530) 668-9622"
"481",573601953,"YOLO","PRIVATE","W SACRAMENTO","CARING CONNECTION CHILDREN'S CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,30,"Licensed","CARING CONNECTION CHILDRENS CENTER","703 W. ACRE ROAD","W. SACRAMENTO","CA",95691,"(916) 371-3301"
"482",573603061,"YOLO","PUBLIC","DAVIS","MONTESSORI COUNTRY DAY II",68,68,100,0,0,0,0,0,0,68,100,68,100,68,100,68,100,68,100,68,100,"Y",0,82,"Licensed","MONTESSORI COUNTRY DAY II","2802 SPAFFORD","DAVIS","CA",95616,"(530) 753-5225"
"483",573603995,"YOLO","PRIVATE","DAVIS","DISCOVERY PRESCHOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,50,"Licensed","DISCOVERY PRESCHOOL","1020 F ST.","DAVIS","CA",95616,"(530) 756-2231"
"484",573604051,"YOLO","PUBLIC","WOODLAND","WOODLAND JOINT USD-FREEMAN",23,23,100,0,0,0,0,0,0,23,100,23,100,23,100,23,100,23,100,23,100,"Y",0,24,"Licensed","WOODLAND JOINT USD-FREEMAN","126 NORTH WEST ST.","WOODLAND","CA",95695,"(530) 666-2831"
"485",573604201,"YOLO","PRIVATE","DAVIS","LA RUE PARK CHILD DEVELOPMENT CENTER",65,62,95,3,5,0,0,0,0,63,97,64,98,62,95,65,100,65,100,62,95,"Y",0,80,"Licensed","LA RUE PARK CHILD DEVELOPMENT CENTER","50 ATRIUM WAY","DAVIS","CA",95616,"(530) 753-8716"
"486",573604296,"YOLO","PUBLIC","WOODLAND","YUBA WOODLAND COLLEGE CHILD DEVELOPMENT CENTER",31,29,94,2,6,0,0,0,0,31,100,31,100,31,100,31,100,29,94,31,100,"Y",0,27,"Licensed","YUBA/WOODLAND COLLEGE CHILD DEVELOPMENT CENTER","2300 E. GIBSON ROAD","WOODLAND","CA",95776,"(530) 661-5773"
"487",573604596,"YOLO","PRIVATE","DAVIS","APPLEGATE NURSERY",55,52,95,0,0,0,0,3,5,52,95,53,96,53,96,53,96,52,95,52,95,"Y",0.0545454545454545,30,"Licensed","APPLEGATE NURSERY","1701 RUSSELL BOULEVARD","DAVIS","CA",95616,"(530) 758-4850"
"488",573605080,"YOLO","PUBLIC","WOODLAND","WOODLAND JOINT USD-WHITEHEAD",24,20,83,4,17,0,0,0,0,22,92,23,96,22,92,24,100,21,88,22,92,"Y",0,24,"Licensed","WOODLAND JOINT USD-WHITEHEAD","624 W. SOUTHWOOD DR.","WOODLAND","CA",95695,"(530) 662-1193"
"489",573605808,"YOLO","PUBLIC","WEST SACRAMENTO","ALYCE NORMAN EDUCATIONAL CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,120,"Licensed","ALYCE NORMAN EDUCATIONAL CENTER","1200 ANNA STREET","WEST SACRAMENTO","CA",95605,"(916) 375-7720"
"490",573605861,"YOLO","PRIVATE","DAVIS","CESAR CHAVEZ STATE PRESCHOOL",15,12,80,3,20,0,0,0,0,14,93,15,100,15,100,14,93,15,100,13,87,"Y",0,31,"Licensed","CESAR CHAVEZ STATE PRESCHOOL","1221 ANDERSON ROAD","DAVIS","CA",95616,"(530) 753-3808"
"491",573606579,"YOLO","PUBLIC","WINTERS","WINTERS STATE PRESCHOOL CENTER",47,45,96,2,4,0,0,0,0,46,98,47,100,47,100,46,98,47,100,47,100,"Y",0,26,"Licensed","WINTERS STATE PRESCHOOL CENTER","219 EDWARDS STREET","WINTERS","CA",95616,"(530) 795-6311"
"492",573606907,"YOLO","PUBLIC","DAVIS","DAVIS PARENT NURSERY SCHOOL",53,35,66,9,17,0,0,9,17,45,85,48,91,47,89,50,94,43,81,46,87,"Y",0.169811320754717,30,"Licensed","DAVIS PARENT NURSERY SCHOOL","1441 DANBURY","DAVIS","CA",95618,"(530) 757-5375"
"493",573607046,"YOLO","PRIVATE","DAVIS","ANN'S NURSERY SCHOOL",40,37,93,0,0,0,0,3,8,40,100,39,98,37,93,39,98,40,100,39,98,"Y",0.075,37,"Licensed","ANNS NURSERY SCHOOL","2121 SECOND ST #C101","DAVIS","CA",95616,"(530) 758-4444"
"494",573610075,"YOLO","PRIVATE","DAVIS","UNIVERSITY COVENANT NURSERY SCHOOL",75,64,85,0,0,0,0,11,15,69,92,68,91,68,91,74,99,67,89,66,88,"Y",0.146666666666667,60,"Licensed","UNIVERSITY COVENANT NURSERY SCHOOL","315 MACE BLVD.","DAVIS","CA",95618,"(530) 219-0295"
"495",573610478,"YOLO","HEAD START","WEST SACRAMENTO","YCOE WEST CAPITAL COURTYARD SITE",40,37,93,3,8,0,0,0,0,37,93,40,100,40,100,40,100,40,100,39,98,"Y",0,28,"Licensed","YCOE WEST CAPITAL COURTYARD SITE","2455 W. CAPITOL AVE. #110","WEST SACRAMENTO","CA",95691,"(916) 371-0201"
"496",573610479,"YOLO","HEAD START","WOODLAND","YCOE HEAD START - EARLY HEAD START LINCOLN CENTER",141,139,99,1,1,0,0,1,1,140,99,139,99,140,99,141,100,140,99,141,100,"Y",0.00709219858156028,135,"Licensed","YOLO COUNTY OFFICE OF EDUCATION LINCOLN SITE","626 W. LINCOLN AVE","WOODLAND","CA",95695,"(530) 668-5160"
"497",573610532,"YOLO","PRIVATE","KNIGHTS LANDING","KNIGHTS LANDING CHILDREN'S CENTER",23,0,0,21,91,0,0,2,9,16,70,16,70,22,96,22,96,19,83,21,91,"Y",0.0869565217391304,30,"Licensed","KNIGHTS LANDING CHILDRENS CENTER","9544 MILL ST.","KNIGHTS LANDING","CA",95645,"(530) 735-6171"
"498",573610796,"YOLO","PRIVATE","DAVIS","GAN HAVERIM PRESCHOOL",30,26,87,4,13,0,0,0,0,29,97,29,97,30,100,30,100,28,93,30,100,"Y",0,30,"Licensed","GAN HAVERIM PRESCHOOL","1715 ANDERSON ROAD","DAVIS","CA",95616,"(530) 758-0842"
"499",573613176,"YOLO","PRIVATE","WOODLAND","ARK PRESCHOOL",19,18,95,1,5,0,0,0,0,18,95,19,100,19,100,19,100,19,100,19,100,"Y",0,24,"Licensed","ARK PRESCHOOL","620 NORTH STREET","WOODLAND","CA",95695,"(530) 681-3103"
"500",573614509,"YOLO","PRIVATE","WOODLAND","GREAT DAY PRESBYTERIAN PRESCHOOL",57,56,98,0,0,0,0,1,2,56,98,56,98,56,98,56,98,56,98,56,98,"Y",0.0175438596491228,30,"Licensed","GREAT DAY PRESBYTERIAN PRESCHOOL","1324 COLUMBIA DR.","WOODLAND","CA",95695,"(530) 662-8575"
"501",573614564,"YOLO","PRIVATE","DAVIS","PEREGRINE PROJECT, THE",63,55,87,3,5,0,0,5,8,61,97,59,94,60,95,62,98,56,89,61,97,"Y",0.0793650793650794,60,"Licensed","PEREGRINE PROJECT","2907 PORTAGE BAY WEST","DAVIS","CA",95616,"(530) 758-8845"
"502",573614795,"YOLO","PUBLIC","WOODLAND","WOODLAND JOINT USD-MAXWELL",24,21,88,3,13,0,0,0,0,21,88,24,100,23,96,24,100,24,100,23,96,"Y",0,24,"Licensed","WOODLAND JOINT USD-MAXWELL","50 ASHLEY AVENUE","WOODLAND","CA",95695,"(530) 662-1784"
"503",573615117,"YOLO","PRIVATE","WEST SACRAMENTO","PORTSIDE MONTESSORI",46,46,100,0,0,0,0,0,0,46,100,46,100,46,100,46,100,46,100,46,100,"Y",0,60,"Licensed","PORTSIDE MONTESSORI","2700 LINDEN ROAD","WEST SACRAMENTO","CA",95691,"(916) 224-2033"
"504",573615128,"YOLO","UNKNOWN","DAVIS","NORTH DAVIS CDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,24,"Licensed","NORTH DAVIS CDC","607 E 14TH STREET","DAVIS","CA",95616,"(530) 756-4350"
"505",573615250,"YOLO","PRIVATE","DAVIS","DAVIS WALDORF SCHOOL",40,32,80,2,5,0,0,6,15,35,88,34,85,34,85,36,90,32,80,34,85,"Y",0.15,75,"Licensed","DAVIS WALDORF SCHOOL","3100 SYCAMORE LANE","DAVIS","CA",95616,"(530) 753-1651"
"506",573615258,"YOLO","PUBLIC","DAVIS","DJUSD CHILDREN'S CENTER",75,73,97,0,0,0,0,2,3,74,99,74,99,75,100,75,100,74,99,73,97,"Y",0.0266666666666667,96,"Licensed","DJUSD CHILDRENS CENTER","1400 E. 8TH STREET","DAVIS","CA",95616,"(530) 757-5340"
"507",573615307,"YOLO","PRIVATE","WOODLAND","RAMON TAFOYA CDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,30,"Licensed","RAMON TAFOYA CDC","720 HOMESTEAD","WOODLAND","CA",95776,"(530) 666-9060"
"508",573615311,"YOLO","PUBLIC","WEST SACRAMENTO","WUSD-STONEGATE PRESCHOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,24,"Licensed","WUSD-STONEGATE PRESCHOOL","2500 LAJOLLA STREET","WEST SACRAMENTO","CA",95691,"(916) 375-0960"
"509",573615663,"YOLO","PUBLIC","WOODLAND","GIBSON CDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,24,"Licensed","GIBSON CDC","312 GIBSON ROAD","WOODLAND","CA",95695,"(530) 666-4822"
"510",573615664,"YOLO","PUBLIC","ESPARTO","ESPARTO UNIFIED STATE PRESCHOOL",23,22,96,1,4,0,0,0,0,22,96,23,100,23,100,23,100,23,100,23,100,"Y",0,25,"Licensed","ESPARTO ELEMENTARY SCHOOL","17120 OMEGA STREET","ESPARTO","CA",95627,"(530) 787-3417"
"511",573615861,"YOLO","PRIVATE","WOODLAND","WOODLAND CHRISTIAN PRESCHOOL AND DAY CARE CENTER",92,79,86,8,9,0,0,5,5,83,90,89,97,88,96,91,99,89,97,90,98,"Y",0.0543478260869565,84,"Licensed","WOODLAND CHRISTIAN PRESCHOOL AND DAY CARE CENTER","1616 WEST STREET","WOODLAND","CA",95695,"(530) 662-0994"
"512",573615920,"YOLO","PRIVATE","WINTERS","TREE HOUSE CHILDREN'S CENTER, THE",29,20,69,8,28,0,0,1,3,28,97,28,97,26,90,28,97,21,72,26,90,"Y",0.0344827586206897,30,"Licensed","TREE HOUSE CHILDRENS CENTER","418 HAVEN STREET","WINTERS","CA",95694,"(530) 795-0123"
"513",573615933,"YOLO","PUBLIC","DAVIS","PATWIN CDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,24,"Licensed","PATWIN CDC","2222 SHASTA DRIVE","DAVIS","CA",95616,"(530) 756-1369"
"514",573616558,"YOLO","PUBLIC","WOODLAND","WOODLAND JOINT USD-PRAIRIE",38,33,87,4,11,0,0,1,3,34,89,36,95,37,97,37,97,38,100,37,97,"Y",0.0263157894736842,45,"Licensed","WOODLAND JOINT USD-PRAIRIE","1444 STETSON STREET","WOODLAND","CA",95776,"(530) 406-2623"
"515",573616904,"YOLO","HEAD START","DAVIS","YCOE HEAD START - EARLY HEAD START VALLEY OAK CENTER",15,15,100,0,0,0,0,0,0,15,100,15,100,15,100,15,100,15,100,15,100,"Y",0,24,"Licensed","YCOE VALLEY OAK PRESCHOOL CENTER","1400 EAST 8TH STREET","DAVIS","CA",95616,"(530) 759-2127"
"516",573617005,"YOLO","UNKNOWN","WEST SACRAMENTO","CITY OF WEST SACRAMENTO CHILDCARE CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,48,"Licensed","CITY OF WEST SACRAMENTO CHILDCARE CENTER","1075 WEST CAPITOL AVENUE","WEST SACRAMENTO","CA",95691,"(916) 617-4531"
"517",573617272,"YOLO","HEAD START","ESPARTO","YCOE HEAD START - EARLY HEAD START ESPARTO CENTER",20,20,100,0,0,0,0,0,0,20,100,20,100,20,100,20,100,20,100,20,100,"Y",0,20,"Licensed","YCOE - ESPARTO PRESCHOOL CENTER","26479 GRAFTON STREET","ESPARTO","CA",95627,"(530) 787-1982"
"518",573617295,"YOLO","HEAD START","DAVIS","YCOE HEAD START - EARLY HEAD START MONTGOMERY CENTER",16,15,94,1,6,0,0,0,0,15,94,16,100,16,100,16,100,16,100,16,100,"Y",0,20,"Licensed","YOLO COUNTY OFFICE OF EDUCATION MARGUERITE MONTGOM","1441 DANBARY STREET","DAVIS","CA",95616,"(530) 759-2100"
"519",581372416,"YUBA","PUBLIC","MARYSVILLE","LINDA PRESCHOOL",80,57,71,22,28,0,0,1,1,70,88,76,95,77,96,77,96,75,94,77,96,"Y",0.0125,48,"Licensed","LINDA PRESCHOOL","6180 DUNNING AVENUE","MARYSVILLE","CA",95901,"(530) 741-6137"
"520",581373338,"YUBA","PUBLIC","MARYSVILLE","CEDAR LANE PRESCHOOL",48,34,71,14,29,0,0,0,0,39,81,46,96,48,100,48,100,46,96,47,98,"Y",0,24,"Licensed","CEDAR LANE PRESCHOOL","841 CEDAR LANE","OLIVEHURST","CA",95961,"(530) 741-6111"
"521",581373817,"YUBA","HEAD START","OLIVEHURST","E CENTER HS PGMS - OLIVEHURST CENTER",88,87,99,0,0,0,0,1,1,87,99,87,99,87,99,87,99,87,99,87,99,"Y",0.0113636363636364,79,"Licensed","E CENTER HS PGMS - OLIVEHURST CENTER","1766 EIGHTH AVENUE","OLIVEHURST","CA",95961,"(530) 749-8005"
"522",581374387,"YUBA","PUBLIC","MARYSVILLE","OLIVEHURST PRESCHOOL",72,56,78,14,19,0,0,2,3,64,89,69,96,67,93,70,97,68,94,68,94,"Y",0.0277777777777778,73,"Licensed","OLIVEHURST PRESCHOOL","1778 MCGOWAN PARKWAY","MARYSVILLE","CA",95901,"(530) 741-6190"
"523",581376434,"YUBA","PRIVATE","OLIVEHURST","WEE R CRUSADERS PRESCHOOL",28,28,100,0,0,0,0,0,0,28,100,28,100,28,100,28,100,28,100,28,100,"Y",0,70,"Licensed","WEE R CRUSADERS PRESCHOOL","5736 ARBOGA ROAD","OLIVEHURST","CA",95961,"(530) 742-3040"
"524",581376456,"YUBA","PUBLIC","MARYSVILLE","YUBA COLLEGE CHILD CARE CENTER",86,80,93,4,5,0,0,2,2,81,94,84,98,85,99,85,99,85,99,84,98,"Y",0.0232558139534884,55,"Licensed","YUBA COLLEGE CHILD CARE CENTER","2088 NORTH BEALE ROAD","MARYSVILLE","CA",95901,"(530) 741-6966"
"525",585401282,"YUBA","PRIVATE","WHEATLAND","KIDS COUNTRY CARELAND",31,31,100,0,0,0,0,0,0,31,100,31,100,31,100,31,100,31,100,31,100,"Y",0,40,"Licensed","KIDS COUNTRY CARELAND","900 OLIVE STREET","WHEATLAND","CA",95692,"(530) 633-9369"
"526",585402247,"YUBA","PUBLIC","BEALE AFB","LONE TREE STATE PRESCHOOL",54,46,85,7,13,0,0,1,2,51,94,52,96,52,96,53,98,50,93,51,94,"Y",0.0185185185185185,72,"Licensed","LONE TREE STATE PRESCHOOL","123 BEALE HWY","BEALE AFB","CA",95903,"(530) 788-7658"
"527",585402268,"YUBA","PUBLIC","MARYSVILLE","KYNOCH PRESCHOOL",48,31,65,17,35,0,0,0,0,39,81,46,96,45,94,48,100,47,98,46,96,"Y",0,24,"Licensed","KYNOCH PRESCHOOL","1905 AHERN STREET","MARYSVILLE","CA",95901,"(530) 741-6035"
"528",585402351,"YUBA","PUBLIC","MARYSVILLE","COVILLAUD PRESCHOOL",44,34,77,10,23,0,0,0,0,40,91,43,98,43,98,44,100,42,95,42,95,"Y",0,44,"Licensed","COVILLAUD PRESCHOOL","610 8TH STREET","MARYSVILLE","CA",95901,"(530) 741-6120"
"529",585402520,"YUBA","PUBLIC","CHALLENGE","YUBA FEATHER PRESCHOOL",16,14,88,2,13,0,0,0,0,14,88,16,100,16,100,16,100,16,100,16,100,"Y",0,24,"Licensed","YUBA FEATHER PRESCHOOL","18008 OREGON HILL ROAD","CHALLENGE","CA",95925,"(530) 692-1022"
"530",585402629,"YUBA","PRIVATE","MARYSVILLE","SUNSHINE GARDEN PLAYSKOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,20,"Licensed","SUNSHINE GARDEN PLAYSKOOL","923 H STREET","MARYSVILLE","CA",95901,"(530) 749-9268"
"531",585402638,"YUBA","HEAD START","MARYSVILLE","E CENTER HS PGMS - BEVERLY TERRACE CENTER",28,28,100,0,0,0,0,0,0,28,100,28,100,28,100,28,100,28,100,28,100,"Y",0,20,"Licensed","E CENTER HS PGMS - BEVERLY TERRACE CENTER","5903 LOWE AVENUE","MARYSVILLE","CA",95901,"(530) 742-2485"
"532",585404721,"YUBA","PUBLIC","WHEATLAND","WHEATLAND CHILD DEVELOPMENT",65,57,88,8,12,0,0,0,0,62,95,64,98,65,100,65,100,58,89,65,100,"Y",0,68,"Licensed","WHEATLAND CHILD DEVELOPMENT","711 WEST OLIVE","WHEATLAND","CA",95692,"(530) 633-3130"
"533",585404736,"YUBA","PRIVATE","PLUMAS LAKE","PLUMAS LAKE CHILD DEVELOPMENT CENTER",67,66,99,1,1,0,0,0,0,66,99,66,99,66,99,67,100,66,99,66,99,"Y",0,130,"Licensed","PLUMAS LAKE CHILD DEVELOPMENT CENTER","1280 ZANES DRIVE","PLUMAS LAKE","CA",95961,"(530) 743-4895"
"534",585405094,"YUBA","PUBLIC","OLIVEHURST","ELLA PRESCHOOL",48,41,85,7,15,0,0,0,0,46,96,46,96,48,100,48,100,45,94,48,100,"Y",0,24,"Licensed","ELLA PRESCHOOL","4850 OLIVEHURST AVENUE","OLIVEHURST","CA",95961,"(530) 740-4932"
"535",585405676,"YUBA","PUBLIC","ARBOGA","ARBOGA PRESCHOOL",72,57,79,15,21,0,0,0,0,62,86,71,99,70,97,72,100,71,99,70,97,"Y",0,48,"Licensed","ARBOGA PRESCHOOL","1686 BROADWAY B101 - B102","ARBOGA","CA",95961,"(530) 741-1661"
"536",93608581,"EL DORADO","PRIVATE","EL DORADO HILLS","KINDERCARE LEARNING CENTER - PARK",66,4,6,62,94,0,0,0,0,4,6,42,64,58,88,60,91,29,44,48,73,"Y",0,116,"Licensed","KINDERCARE LEARNING CENTER - PARK (PS)","3959 PARK DR.","EL DORADO HILLS","CA",95762,"(916) 939-0391"
"537",93614391,"EL DORADO","PRIVATE","CAMERON PARK","MS. LISA'S MONTESSORI",21,15,71,6,29,0,0,0,0,21,100,21,100,21,100,21,100,21,100,15,71,"Y",0,45,"Licensed","MS. LISAS MONTESSORI","2558 GREENWOOD LANE","CAMERON PARK","CA",95682,"(530) 676-9393"
"538",93615348,"EL DORADO","PRIVATE","CAMERON PARK","KID'S TOWN INFANT AND TODDLER PRESCHOOL CC",27,20,74,6,22,0,0,1,4,24,89,25,93,25,93,25,93,23,85,25,93,"Y",0.037037037037037,30,"Licensed","KIDS TOWN INFANT AND TODDLER PRESCHOOL CC","3460 ROBIN LANE","CAMERON PARK","CA",95682,"(530) 677-0201"
"539",93616199,"EL DORADO","PRIVATE","EL DORADO HILLS","GIFT OF KIDS, THE",92,55,60,37,40,0,0,0,0,65,71,83,90,74,80,91,99,79,86,74,80,"Y",0,126,"Licensed","GIFT OF KIDS","5130 GOLDEN FOOTHILLS","EL DORADO HILLS","CA",95762,"(916) 941-8751"
"540",313605048,"PLACER","PRIVATE","ROCKLIN","KINDERCARE LEARNING CENTER - SUNSET INF",65,52,80,13,20,0,0,0,0,52,80,60,92,59,91,64,98,57,88,58,89,"Y",0,114,"Licensed","KINDERCARE LEARNING CENTER - SUNSET (PRESCHOOL)","2251 SUNSET BLVD","ROCKLIN","CA",95765,"(916) 315-3399"
"541",313606222,"PLACER","PRIVATE","ROSEVILLE","KNOWLEDGE BEGINNINGS - SANTA CLARA",85,39,46,45,53,0,0,1,1,51,60,76,89,65,76,83,98,73,86,59,69,"Y",0.0117647058823529,85,"Licensed","KNOWLEDGE BEGINNINGS - SANTA CLARA (PS)","1741 SANTA CLARA DRIVE","ROSEVILLE","CA",95661,"(916) 784-3331"
"542",313606470,"PLACER","PUBLIC","ROSEVILLE","CHILDTIME CHILDREN'S CENTER",75,63,84,8,11,0,0,4,5,71,95,71,95,69,92,71,95,70,93,68,91,"Y",0.0533333333333333,93,"Licensed","CHILDTIME CHILDRENS CENTER","8747 SIERRA COLLEGE BLVD.","ROSEVILLE","CA",95661,"(916) 791-2530"
"543",313609284,"PLACER","PRIVATE","AUBURN","O'BRIEN CHILD DEVELOPMENT CENTER",16,9,56,7,44,0,0,0,0,9,56,14,88,10,63,14,88,13,81,11,69,"Y",0,20,"Licensed","OBRIEN CHILD DEVELOPMENT CENTER","11557 E. AVE.","AUBURN","CA",95603,"(530) 885-0530"
"544",313610265,"PLACER","PRIVATE","ROCKLIN","PHOENIX SCHOOL, THE",85,24,28,61,72,0,0,0,0,37,44,46,54,45,53,51,60,24,28,41,48,"Y",0,220,"Licensed/Pending Increase","PHOENIX SCHOOL","2820 THEONA WAY","ROCKLIN","CA",95765,"(916) 415-0780"
"545",313610269,"PLACER","PRIVATE","ROSEVILLE","PHOENIX SCHOOL, THE",97,87,90,10,10,0,0,0,0,91,94,94,97,94,97,96,99,93,96,97,100,"Y",0,108,"Licensed","PHOENIX SCHOOL","1071 TREHOWELL DR.","ROSEVILLE","CA",95678,"(916) 782-1407"
"546",313615843,"PLACER","PRIVATE","ROSEVILLE","JOYLAND",86,84,98,1,1,0,0,1,1,84,98,85,99,85,99,85,99,85,99,85,99,"Y",0.0116279069767442,108,"Licensed","JOYLAND","307 SUTTER AVENUE","ROSEVILLE","CA",95678,"(916) 786-3660"
"547",340311130,"SACRAMENTO","PUBLIC","SACRAMENTO","YMCA OF SUPERIOR CALIFORNIA- CDC INFANT",47,32,68,15,32,0,0,0,0,32,68,37,79,34,72,39,83,35,74,33,70,"Y",0,61,"Licensed","YMCA OF SUPERIOR CALIFORNIA- CDC PRESCHOOL","2021 W STREET","SACRAMENTO","CA",95818,"(916) 452-9622"
"548",343600373,"SACRAMENTO","PRIVATE","ELK GROVE","MERRYHILL SCHOOL-LAGUNA PARK",110,107,97,0,0,0,0,3,3,107,97,107,97,107,97,107,97,107,97,107,97,"Y",0.0272727272727273,116,"Licensed","MERRYHILL SCHOOL-LAGUNA PARK","6613 LAGUNA PARK DRIVE","ELK GROVE","CA",95758,"(916) 684-4044"
"549",343600827,"SACRAMENTO","PRIVATE","FAIR OAKS","TUTOR TIME",59,58,98,1,2,0,0,0,0,58,98,59,100,59,100,59,100,58,98,59,100,"Y",0,106,"Licensed","TUTOR TIME","4858 SAN JUAN AVE","FAIR OAKS","CA",95628,"(916) 965-3190"
"550",343601084,"SACRAMENTO","PRIVATE","FOLSOM","BRIGHTON SCHOOLS-FOLSOM",118,100,85,16,14,0,0,2,2,102,86,100,85,102,86,102,86,100,85,102,86,"Y",0.0169491525423729,244,"Licensed","BRIGHTON SCHOOLS-FOLSOM","777 LEVY ROAD","FOLSOM","CA",95630,"(916) 353-0777"
"551",343601392,"SACRAMENTO","PRIVATE","SACRAMENTO","JUST KIDS AT DISCOVERY TREE SCHOOL",28,25,89,3,11,0,0,0,0,27,96,28,100,27,96,28,100,27,96,26,93,"Y",0,40,"Licensed","JUST KIDS AT DISCOVERY TREE SCHOOL","1235 H STREET","SACRAMENTO","CA",95814,"(916) 323-5301"
"552",343602981,"SACRAMENTO","PRIVATE","ELK GROVE","KINDERCARE LEARNING CENTER BRUCEVILLE",43,37,86,6,14,0,0,0,0,37,86,41,95,40,93,41,95,40,93,40,93,"Y",0,84,"Licensed","KINDERCARE LEARNING CENTER - BRUCEVILLE (PS)","9394 BRUCEVILLE ROAD","ELK GROVE","CA",95758,"(916) 684-4040"
"553",343603012,"SACRAMENTO","PUBLIC","ELK GROVE","KINDERCARE LEARNING CENTER PEETS",40,30,75,10,25,0,0,0,0,30,75,31,78,35,88,35,88,30,75,30,75,"Y",0,82,"Licensed","KINDERCARE LEARNING CENTER - PEETS (PRESCHOOL)","9150 PEETS STREET","ELK GROVE","CA",95758,"(916) 684-9284"
"554",343603678,"SACRAMENTO","PRIVATE","SACRAMENTO","COTTAGE KIDS CHILDREN'S CENTER",46,30,65,16,35,0,0,0,0,30,65,45,98,44,96,46,100,41,89,45,98,"Y",0,64,"Licensed","COTTAGE KIDS CHILDRENS CENTER","2800 COTTAGE WAY","SACRAMENTO","CA",95825,"(916) 979-2011"
