"","SchCode","COUNTY","PubPriv","District.x","CITY","Name","Total","UpToDateTot","UpToDatePct","CondTot","CondPct","PMETot","PMEPct","PBETot","PBEPct","DTPTot","DTPPct","PolioTot","PolioPct","MMRTot","MMRPct","HEPBTot","HEPBPct","VariTot","VariPct","REPORTED","PBEPctCalc","CDSCode","County","District.y","School","Street","City","Zip","State","Phone","AdmFName1","AdmLName1","AdmEmail1"
"401",6115463,"YOLO","PUBLIC","WASHINGTON UNIFIED","WEST SACRAMENTO","SOUTHPORT ELEM.",93,80,86,10,11,0,0,3,3,85,91,84,90,87,94,84,90,90,97,"Y",0.032258064516129,"57726946115463","Yolo","Washington Unified","Southport Elementary","2747 Linden Road","West Sacramento","95691","CA","(916) 375-7890","Kendra","Reynolds","kreynolds@wusd.k12.ca.us"
"402",6115596,"PLACER","PUBLIC","DRY CREEK JOINT ELEMENTARY","ANTELOPE","OLIVE GROVE ELEMENTARY",101,84,83,1,1,1,1,15,15,84,83,84,83,84,83,85,84,85,84,"Y",0.148514851485149,"31668036115596","Placer","Dry Creek Joint Elementary","Olive Grove Elementary","7926 Firestone Way","Antelope","95843","CA","(916) 727-7400","Andrew","Giannini","agiannini@drycreek.k12.ca.us"
"403",6115638,"SACRAMENTO","PUBLIC","FOLSOM-CORDOVA UNIFIED","FOLSOM","GOLD RIDGE ELEM.",102,98,96,0,0,0,0,4,4,98,96,98,96,98,96,98,96,98,96,"Y",0.0392156862745098,"34673306115638","Sacramento","Folsom-Cordova Unified","Gold Ridge Elementary","735 Halidon Way","Folsom","95630","CA","(916) 984-5151","David","Frankel","dfrankel@fcusd.org"
"404",6115844,"PLACER","PUBLIC","ROCKLIN UNIFIED","ROCKLIN","TWIN OAKS ELEMENTARY",52,45,87,1,2,0,0,6,12,45,87,46,88,46,88,46,88,46,88,"Y",0.115384615384615,"31750856115844","Placer","Rocklin Unified","Twin Oaks Elementary","2835 Club Drive","Rocklin","95765-4949","CA","(916) 624-4101","Sarah","James","sjames@rocklin.k12.ca.us"
"405",6115935,"YUBA","PUBLIC","CAMPTONVILLE ELEMENTARY","MARYSVILLE","CAMPTONVILLE ACADEMY",21,12,57,3,14,0,0,6,29,13,62,14,67,13,62,14,67,14,67,"Y",0.285714285714286,"58727286115935","Yuba","Camptonville Elementary","Camptonville Academy","922 G Street","Marysville","95901-5122","CA","(530) 742-2786","Christopher","Mahurin","cmahurin@coretca.org"
"406",6116099,"PLACER","PUBLIC","ROSEVILLE CITY ELEMENTARY","ROSEVILLE","GATES (CATHERYN) ELEMENTARY",98,91,93,6,6,0,0,1,1,92,94,93,95,91,93,94,96,94,96,"Y",0.0102040816326531,"31669106116099","Placer","Roseville City Elementary","Catheryn Gates Elementary","1051 Trehowell Drive","Roseville","95678-6108","CA","(916) 771-1780","Mary","Patrick","mpatrick@rcsdk8.org"
"407",6116677,"YOLO","PUBLIC","WOODLAND JOINT UNIFIED","WOODLAND","RAMON TAFOYA ELEM.",96,94,98,2,2,0,0,0,0,95,99,96,100,95,99,96,100,95,99,"Y",0,"57727106116677","Yolo","Woodland Joint Unified","Ramon S. Tafoya Elementary","720 Homestead Way","Woodland","95776","CA","(530) 666-4324","Alison","Gardner","alison.gardner@wjusd.org"
"408",6116818,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","ELK GROVE","JOSEPH SIMS ELEM.",145,133,92,7,5,1,1,4,3,135,93,137,94,137,94,139,96,140,97,"Y",0.0275862068965517,"34673146116818","Sacramento","Elk Grove Unified","Joseph Sims Elementary","3033 Buckminster Drive","Elk Grove","95758","CA","(916) 683-7445","Shelly","Hughes","shughes@egusd.net"
"409",6117493,"PLACER","PUBLIC","WESTERN PLACER UNIFIED","LINCOLN","FIRST STREET SCHOOL",73,73,100,0,0,0,0,0,0,73,100,73,100,73,100,73,100,73,100,"Y",0,"31669516117493","Placer","Western Placer Unified","First Street","1400 First Street","Lincoln","95648-1688","CA","(916) 645-6330","Ruben","Ayala","rayala@wpusd.k12.ca.us"
"410",6117535,"SACRAMENTO","PUBLIC","NATOMAS UNIFIED","SACRAMENTO","NATOMAS PARK ELEM.",141,116,82,19,13,0,0,6,4,116,82,117,83,119,84,130,92,128,91,"Y",0.0425531914893617,"34752836117535","Sacramento","Natomas Unified","Natomas Park Elementary","4700 Crest Drive","Sacramento","95835","CA","(916) 928-5234","Kendra","Shelton","kshelton@natomas.k12.ca.us"
"411",6117824,"PLACER","PUBLIC","LOOMIS UNION ELEMENTARY","LOOMIS","H. CLARKE POWERS ELEM.",42,40,95,2,5,0,0,0,0,40,95,41,98,41,98,40,95,42,100,"Y",0,"31668456117824","Placer","Loomis Union Elementary","H. Clarke Powers Elementary","3296 Humphrey Road","Loomis","95650","CA","(916) 652-2635","Glenn","Lockwood","glockwood@loomis-usd.k12.ca.us"
"412",6118046,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","ELK GROVE","CASE (RAYMOND) ELEM.",94,94,100,0,0,0,0,0,0,94,100,94,100,94,100,94,100,94,100,"Y",0,"34673146118046","Sacramento","Elk Grove Unified","Raymond Case Elementary","8565 Shasta Lily Drive","Elk Grove","95624","CA","(916) 681-8820","John","Santin","jsantin@egusd.net"
"413",6118053,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","ELK GROVE","STONE LAKE ELEM.",71,67,94,4,6,0,0,0,0,70,99,70,99,67,94,70,99,71,100,"Y",0,"34673146118053","Sacramento","Elk Grove Unified","Stone Lake Elementary","9673 Lakepoint Drive","Elk Grove","95758","CA","(916) 683-4096","Toni","Westermann","twesterm@egusd.net"
"414",6118392,"PLACER","PUBLIC","ROCKLIN UNIFIED","ROCKLIN","ROCKLIN ACADEMY AT TURNSTONE WAY",48,43,90,1,2,0,0,4,8,44,92,44,92,44,92,43,90,44,92,"Y",0.0833333333333333,"31750856118392","Placer","Rocklin Unified","Rocklin Academy","6532 Turnstone Way","Rocklin","95765-5865","CA","(916) 632-6580","Robin","Stout","rstout@rocklinacademy.org"
"415",6118517,"PLACER","PUBLIC","ROCKLIN UNIFIED","ROCKLIN","VALLEY VIEW ELEMENTARY",48,47,98,0,0,0,0,1,2,47,98,47,98,47,98,47,98,47,98,"Y",0.0208333333333333,"31750856118517","Placer","Rocklin Unified","Valley View Elementary","3000 Crest Drive","Rocklin","95765-5093","CA","(916) 435-4844","Shari","Anderson","sanderson@rocklin.k12.ca.us"
"416",6118533,"PLACER","PUBLIC","ROCKLIN UNIFIED","ROCKLIN","SIERRA ELEMENTARY",76,72,95,0,0,0,0,4,5,72,95,72,95,72,95,72,95,72,95,"Y",0.0526315789473684,"31750856118533","Placer","Rocklin Unified","Sierra Elementary","6811 Camborne Way","Rocklin","95677-4484","CA","(916) 788-7141","Hannah","Gilman","hgilman@rocklin.k12.ca.us"
"417",6118574,"SACRAMENTO","PUBLIC","FOLSOM-CORDOVA UNIFIED","FOLSOM","EMPIRE OAKS ELEMENTARY",75,70,93,5,7,0,0,0,0,70,93,70,93,71,95,75,100,75,100,"Y",0,"34673306118574","Sacramento","Folsom-Cordova Unified","Empire Oaks Elementary","1830 Bonhill Drive","Folsom","95630","CA","(916) 983-0120","Monika","Himmrich","mhimmric@fcusd.org"
"418",6118624,"SACRAMENTO","PUBLIC","NATOMAS UNIFIED","SACRAMENTO","TWO RIVERS ELEMENTARY",65,59,91,4,6,1,2,1,2,59,91,60,92,60,92,63,97,62,95,"Y",0.0153846153846154,"34752836118624","Sacramento","Natomas Unified","Two Rivers Elementary","3201 West River Drive","Sacramento","95833","CA","(916) 567-5520","Leslie","Sargent","lsargent@natomas.k12.ca.us"
"419",6118806,"YUBA","PUBLIC","WHEATLAND ELEMENTARY","BEALE AFB","WHEATLAND CHARTER ACADEMY",22,20,91,2,9,0,0,0,0,21,95,22,100,21,95,22,100,22,100,"Y",0,"58727516118806","Yuba","Wheatland","Wheatland Charter Academy","123 Beale Highway","Beale AFB","95903","CA","(530) 788-0248","Jodie","Jacklett","jjacklett@wheatland.k12.ca.us"
"420",6118905,"YOLO","PUBLIC","DAVIS JOINT UNIFIED","DAVIS","MONTGOMERY ELEM.",80,78,98,1,1,0,0,1,1,79,99,79,99,79,99,78,98,79,99,"Y",0.0125,"57726786118905","Yolo","Davis Joint Unified","Marguerite Montgomery Elementary","1441 Danbury Drive","Davis","95616","CA","(530) 759-2100","Sally","Plicka","splicka@djusd.net"
"421",6119853,"PLACER","PUBLIC","ROCKLIN UNIFIED","ROCKLIN","ROCK CREEK ELEMENTARY SCHOOL",70,62,89,1,1,0,0,7,10,62,89,63,90,63,90,63,90,63,90,"Y",0.1,"31750856119853","Placer","Rocklin Unified","Rock Creek Elementary","2140 Collet Quarry Drive","Rocklin","95765","CA","(916) 788-4282","Dorothy","Sutter","dsutter@rocklin.k12.ca.us"
"422",6119887,"PLACER","PUBLIC","DRY CREEK JOINT ELEMENTARY","ROSEVILLE","COYOTE RIDGE ELEMENTARY SCHOOL",145,134,92,2,1,1,1,8,6,135,93,136,94,134,92,136,94,136,94,"Y",0.0551724137931034,"31668036119887","Placer","Dry Creek Joint Elementary","Coyote Ridge Elementary","1751 Morning Star Drive","Roseville","95747","CA","(916) 774-8282","Julie","Herrmann","jherrmann@drycreek.k12.ca.us"
"423",6120018,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","ELK GROVE","IRENE B. WEST",154,137,89,17,11,0,0,0,0,143,93,145,94,144,94,152,99,153,99,"Y",0,"34673146120018","Sacramento","Elk Grove Unified","Irene B. West Elementary","8625 Serio Way","Elk Grove","95758","CA","(916) 683-4362","Mechale","Murphy","msadler@egusd.net"
"424",6120026,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","SACRAMENTO","ROBERT FITE ELEM",75,66,88,2,3,0,0,7,9,66,88,68,91,67,89,68,91,68,91,"Y",0.0933333333333333,"34673146120026","Sacramento","Elk Grove Unified","Robert J. Fite Elementary","9561 Butler School Road","Sacramento","95829","CA","(916) 689-2854","Elizabeth","Rueda","erueda@egusd.net"
"425",6120034,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","ELK GROVE","ELLIOTT RANCH",120,95,79,23,19,0,0,2,2,101,84,103,86,100,83,116,97,117,98,"Y",0.0166666666666667,"34673146120034","Sacramento","Elk Grove Unified","Elliott Ranch Elementary","10000 East Taron Drive","Elk Grove","95757-8194","CA","(916) 683-3877","Brian","MacNeill","bmacneil@egusd.net"
"426",6120745,"YOLO","PUBLIC","WASHINGTON UNIFIED","WEST SACRAMENTO","BRIDGEWAY ISLAND ELEM.",98,90,92,5,5,0,0,3,3,94,96,94,96,93,95,92,94,95,97,"Y",0.0306122448979592,"57726946120745","Yolo","Washington Unified","Bridgeway Island Elementary","3255 Half Moon Bay Circle","West Sacramento","95691","CA","(916) 375-7778","Grace","Chin","gchin@wusd.k12.ca.us"
"427",6130025,"SACRAMENTO","PRIVATE","","SACRAMENTO","SIERRA SCHOOL AT EASTERN - LOWER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,"34674476130025","Sacramento","San Juan Unified","Sierra School at Eastern: Lower","1150 Eastern Avenue","Sacramento","95864","CA","916-488-5455","Carlee","Erickson","cerickson@sierra-school.com"
"428",6132591,"SACRAMENTO","PRIVATE","","FOLSOM","SUNDANCE MONTESSORI",15,13,87,0,0,0,0,2,13,13,87,13,87,13,87,13,87,13,87,"Y",0.133333333333333,"34673306132591","Sacramento","Folsom-Cordova Unified","Sundance Montessori","216 Natoma Street","Folsom","95630","CA","916-985-6034","Robin","Saia","robin@sundancemontessori.com"
"429",6132971,"SACRAMENTO","PRIVATE","","ELK GROVE","FIRST BAPTIST CHURCH KINDERGARTEN",29,29,100,0,0,0,0,0,0,29,100,29,100,29,100,29,100,29,100,"Y",0,"34673146132971","Sacramento","Elk Grove Unified","First Baptist Church Kindergarten","8939 East Stockton Boulevard","Elk Grove","95624","CA","916-714-0735","Lindy","Giesser","lgiesser@fbceg.org"
"430",6133037,"SACRAMENTO","PRIVATE","","SACRAMENTO","SALAM ELEMENTARY SCHOOL",16,9,56,5,31,0,0,2,13,9,56,9,56,9,56,14,88,14,88,"Y",0.125,"34674476133037","Sacramento","San Juan Unified","Salam Academy","4541 College Oak Drive","Sacramento","95841","CA","916-979-1973","Julie","Minot","admin@salamacademy.com"
"431",6133359,"PLACER","PRIVATE","","AUBURN","UNITED AUBURN INDIAN COMMUNITY LEARNING",13,5,38,5,38,0,0,3,23,6,46,5,38,6,46,9,69,9,69,"Y",0.230769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432",6133383,"YOLO","PRIVATE","","DAVIS","MERRYHILL DAVIS ELEMENTARY SCHOOL",30,30,100,0,0,0,0,0,0,30,100,30,100,30,100,30,100,30,100,"Y",0,"57726786133383","Yolo","Davis Joint Unified","Merryhill Elementary–Davis","2650 Lillard Drive","Davis","95618","CA","530-297-5100","Claudette","Landry","claudette.landry@nlcinc.com"
"433",6134811,"PLACER","PRIVATE","","NEWCASTLE","GATEPOSTS CHRISTIAN SCHOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",6135040,"SACRAMENTO","PRIVATE","","NORTH HIGHLANDS","PATHWAY CHRISTIAN SCHOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",6138564,"SACRAMENTO","PRIVATE","","CARMICHAEL","GRACE FAMILY CHURCH AND SCHOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,"34674476138564","Sacramento","San Juan Unified","Grace Family Christian School","4837 Marconi Avenue","Carmichael","95608","CA","916-481-1001","Jamie","Wallen","gracefamilyschool@gmail.com"
"436",6140644,"PLACER","PRIVATE","","LOOMIS","SMART START CREATIVE LEARNING CENTER",10,10,100,0,0,0,0,0,0,10,100,10,100,10,100,10,100,10,100,"Y",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",6141980,"SACRAMENTO","PRIVATE","","ELK GROVE","ONE HOPE ACADEMY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,"34673146141980","Sacramento","Elk Grove Unified","One Hope Academy","9057 Four Seasons Drive","Elk Grove","95624","CA","916-320-5629","Earl","Laih","earl.laih@gmail.com"
"438",6142350,"SACRAMENTO","PRIVATE","","SACRAMENTO","FRANKLIN PARK PRIVATE SCHOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,"34674396142350","Sacramento","Sacramento City Unified","Franklin Park Private School","3031 Franklin Boulevard","Sacramento","95818","CA","916-203-0240","Stephanie","Levenhagen","11hagen@att.net"
"439",6142764,"PLACER","PRIVATE","","KING'S BEACH","TAHOE EXPEDITION ACADEMY",12,4,33,8,67,0,0,0,0,4,33,4,33,4,33,6,50,7,58,"Y",0,"31669446142764","Placer","Tahoe-Truckee Joint Unified","Tahoe Expedition Academy","8651 Speckled Avenue","King's Beach","96143","CA","530-546-5253","Don","Larrabee","dlarrabee@tahoeexpeditionacademy.org"
"440",6142939,"EL DORADO","PRIVATE","","CAMINO","SPARKMAN SCHOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441",6143317,"PLACER","PRIVATE","","ROCKLIN","DESTINY CHRISTIAN",20,18,90,0,0,0,0,2,10,18,90,18,90,18,90,18,90,18,90,"Y",0.1,"31750856143317","Placer","Rocklin Unified","Destiny Christian","6900 Destiny Drive","Rocklin","95677","CA","916-788-2827","Colleen","Mullendore","cmullendore@dcpschool.com"
"442",6204531,"SACRAMENTO","PRIVATE","","SACRAMENTO","LAND PARK ACADEMY FREEPORT CAMPUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",6204549,"SACRAMENTO","PRIVATE","","FOLSOM","BRIGHTON SCHOOLS",43,37,86,6,14,0,0,0,0,43,100,42,98,39,91,43,100,41,95,"Y",0,"34673306204549","Sacramento","Folsom-Cordova Unified","Brighton Schools","405 Natoma Station Drive","Folsom","95630","CA","916-985-2222","Christa","Green","christa@brightonschools.com"
"444",6204622,"EL DORADO","PRIVATE","","EL DORADO HILLS","HOLY TRINITY SCHOOL",29,24,83,4,14,0,0,1,3,24,83,25,86,24,83,26,90,26,90,"Y",0.0344827586206897,"09618386204622","El Dorado","Buckeye Union Elementary","Holy Trinity School","3115 Tierra de Dios Drive","El Dorado Hills","95762","CA","530-677-3591","Trisha","Uhrhammer",""
"445",6205116,"SACRAMENTO","PRIVATE","","ELK GROVE","REACH LEARNING ACADEMY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446",6205843,"SACRAMENTO","PRIVATE","","FOLSOM","FOLSOM CRESCENT SCHOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447",6206338,"SACRAMENTO","PRIVATE","","SACRAMENTO","BERGAMO MONTESSORI SCHOOL",12,11,92,0,0,0,0,1,8,11,92,11,92,11,92,11,92,11,92,"Y",0.0833333333333333,"34674396206338","Sacramento","Sacramento City Unified","Bergamo Montessori School","8144 Pocket Road","Sacramento","95831","CA","916-399-1900","Sylvia","Flood","sylviaflood@bergamoschools.com"
"448",6901870,"PLACER","PRIVATE","","MEADOW VISTA","LIVE OAK WALDORF",24,15,63,0,0,0,0,9,38,15,63,15,63,15,63,15,63,15,63,"Y",0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449",6902019,"SACRAMENTO","PRIVATE","","SACRAMENTO","CAPITAL CHRISTIAN SCHOOL",68,63,93,5,7,0,0,0,0,63,93,63,93,63,93,68,100,63,93,"Y",0,"34674396902019","Sacramento","Sacramento City Unified","Capital Christian School","9470 Micron Avenue","Sacramento","95827","CA","916-856-5611","Todd","Jacobs","todd.jacobs@ccscougars.org"
"450",6902035,"SACRAMENTO","PRIVATE","","SACRAMENTO","TRINITY CHRISTIAN ELEMENTARY",17,15,88,2,12,0,0,0,0,15,88,15,88,16,94,15,88,15,88,"Y",0,"34765056902035","Sacramento","Twin Rivers Unified","Trinity Christian School","5225 Hillsdale Boulevard","Sacramento","95842","CA","916-331-7377","Chuck","Seielstad","chucks@tlcsac.org"
"451",6904163,"EL DORADO","PRIVATE","","SHINGLE SPRINGS","PROVIDENCE CHRISTIAN",25,23,92,0,0,0,0,2,8,23,92,23,92,23,92,23,92,23,92,"Y",0.08,"09618386904163","El Dorado","Buckeye Union Elementary","Providence Christian School","3800 North Shingle Road","Shingle Springs","95682","CA","530-672-6657","Gail","Gilbertson","principal_pcs@yahoo.com"
"452",6904395,"SACRAMENTO","PRIVATE","","SACRAMENTO","SHALOM SCHOOL",16,12,75,4,25,0,0,0,0,12,75,12,75,12,75,16,100,16,100,"Y",0,"34674476904395","Sacramento","San Juan Unified","Shalom School","2320 Sierra Boulevard","Sacramento","95825","CA","916-485-4151","Fanny","Levy","flevy@shalomschoo.org"
"453",6905269,"SACRAMENTO","PRIVATE","","CARMICHAEL","VICTORY CHRISTIAN - CARMICHAEL",16,15,94,0,0,0,0,1,6,15,94,15,94,15,94,15,94,15,94,"Y",0.0625,"34674476905269","Sacramento","San Juan Unified","Victory Christian Elementary","3045 Garfield Avenue","Carmichael","95608","CA","916-488-6740","John","Huffman","jhuffman@victorycs.org"
"454",6910145,"PLACER","PRIVATE","","AUBURN","AUBURN DISCOVERY MONTESSORI",10,8,80,0,0,0,0,2,20,8,80,8,80,8,80,8,80,8,80,"Y",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",6915177,"SACRAMENTO","PRIVATE","","FOLSOM","FOLSOM MONTESSORI SCHOOL",10,10,100,0,0,0,0,0,0,10,100,10,100,10,100,10,100,10,100,"Y",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",6918981,"SACRAMENTO","PRIVATE","","CITRUS HEIGHTS","FAITH CHRISTIAN ACADEMY",11,9,82,0,0,0,0,2,18,9,82,9,82,9,82,9,82,9,82,"Y",0.181818181818182,"34674476918981","Sacramento","San Juan Unified","Faith Christian Academy","7737 Highland Ave","Citrus Heights","95610","CA","916-725-5707","Doyle","Champlain","drchamplain@sbcglobal.net"
"457",6922066,"SACRAMENTO","PRIVATE","","SACRAMENTO","COURTYARD PRIVATE SCHOOL",22,22,100,0,0,0,0,0,0,22,100,22,100,22,100,22,100,22,100,"Y",0,"34674396922066","Sacramento","Sacramento City Unified","Courtyard School","205 24th Street","Sacramento","95816","CA","916-442-5395","Jonathan","Molnar",""
"458",6922090,"SACRAMENTO","PRIVATE","","ELK GROVE","ELK GROVE MONTESSORI",12,0,0,12,100,0,0,0,0,12,100,12,100,1,8,12,100,9,75,"Y",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459",6931307,"SUTTER","PRIVATE","","YUBA CITY","FAITH CHRTN.",17,13,76,0,0,0,0,4,24,13,76,13,76,13,76,13,76,13,76,"Y",0.235294117647059,"51714646931307","Sutter","Yuba City Unified","Faith Christian Schools","3105 Colusa Highway","Yuba City","95993","CA","530-674-3922","Steve","Finlay","sfinlay@fcs-k12.org"
"460",6937544,"SACRAMENTO","PRIVATE","","ANTELOPE","ANTELOPE CHRISTIAN ACADEMY",19,14,74,5,26,0,0,0,0,15,79,15,79,15,79,17,89,17,89,"Y",0,"34739736937544","Sacramento","Dry Creek","Antelope Christian Academy","4533 Antelope Road","Antelope","95843","CA","916-727-1197","Karen","Clements","antelopechristianacademy@yahoo.com"
"461",6938195,"SACRAMENTO","PRIVATE","","CARMICHAEL","SACRAMENTO ADVENTIST ACADEMY",18,17,94,1,6,0,0,0,0,18,100,17,94,18,100,18,100,18,100,"Y",0,"34674476938195","Sacramento","San Juan Unified","Sacramento Adventist Academy","5601 Winding Way","Carmichael","95608","CA","916-481-2300","John","Soule","jsoule@sacaa.org"
"462",6938203,"SACRAMENTO","PRIVATE","","FAIR OAKS","SACRAMENTO WALDORF",30,17,57,0,0,0,0,13,43,17,57,17,57,17,57,17,57,17,57,"Y",0.433333333333333,"34674476938203","Sacramento","San Juan Unified","Sacramento Waldorf","3750 Bannister Road","Fair Oaks","95628","CA","916-961-3900","Sharon","Caraccio","scaraccio@sacwaldorf.org"
"463",6938211,"SACRAMENTO","PRIVATE","","SACRAMENTO","SACRAMENTO COUNTRY DAY",23,23,100,0,0,0,0,0,0,23,100,23,100,23,100,23,100,23,100,"Y",0,"34674476938211","Sacramento","San Juan Unified","Sacramento Country Day School","2636 Latham Drive","Sacramento","98564","CA","916-481-8811","Stephen","Repsher","srepsher@saccds.org"
"464",6942643,"PLACER","PRIVATE","","ROSEVILLE","AMERICAN MONTESSORI ACAD.",38,35,92,0,0,0,0,3,8,35,92,35,92,35,92,35,92,35,92,"Y",0.0789473684210526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",6952865,"SACRAMENTO","PRIVATE","","FAIR OAKS","FREEDOM CHRISTIAN",16,10,63,0,0,0,0,6,38,10,63,10,63,10,63,10,63,10,63,"Y",0.375,"34674476952865","Sacramento","San Juan Unified","Freedom Christian","7736 Sunset Avenue","Fair Oaks","95628","CA","916-962-3247","Annette","Coller","annettecoller@gmail.com"
"466",6958854,"YOLO","PRIVATE","","DAVIS","REDBUD MONTESSORI",14,14,100,0,0,0,0,0,0,14,100,14,100,14,100,14,100,14,100,"Y",0,"57726786958854","Yolo","Davis Joint Unified","Redbud Montessori","27082 Patwin Road","Davis","95616","CA","530-753-2623","Karen","Gill","karen@redbudmontessori.org"
"467",6966030,"PLACER","PRIVATE","","ROSEVILLE","ST. ROSE ELEM.",51,45,88,0,0,0,0,6,12,45,88,45,88,45,88,45,88,45,88,"Y",0.117647058823529,"31669106966030","Placer","Roseville City Elementary","St. Rose Elementary","633 Vine Avenue","Roseville","95678","CA","916-782-1161","Suzanne","Smoley","ssmoley@strose.org"
"468",6966154,"YOLO","PRIVATE","","WEST SACRAMENTO","HOLY CROSS ELEM.",24,19,79,5,21,0,0,0,0,20,83,20,83,22,92,21,88,23,96,"Y",0,"57726946966154","Yolo","Washington Unified","Holy Cross College Preparatory Academy","800 Todhunter Avenue","West Sacramento","95605","CA","916-371-1313","Gail","Sherman","office@holycross-westsac.org"
"469",6970156,"SACRAMENTO","PRIVATE","","CITRUS HEIGHTS","HOLY FAMILY SCHOOL",18,18,100,0,0,0,0,0,0,18,100,18,100,18,100,18,100,18,100,"Y",0,"34674476970156","Sacramento","San Juan Unified","Holy Family School","7817 Old Auburn Road","Citrus Heights","95610","CA","916-722-7788","Manuel","Soria",""
"470",6976096,"PLACER","PRIVATE","","ROSEVILLE","ST. ALBAN'S COUNTRY DAY SCH.",24,24,100,0,0,0,0,0,0,24,100,24,100,24,100,24,100,24,100,"Y",0,"31669106976096","Placer","Roseville City Elementary","St. Albans Country Day School","2312 Vernon Street","Roseville","95678","CA","916-782-3557","Mindy","Sakoi","mindys@stalbans.org"
"471",6976104,"PLACER","PRIVATE","","AUBURN","ST. JOSEPH PARISH SCH.",23,21,91,0,0,0,0,2,9,21,91,21,91,21,91,21,91,21,91,"Y",0.0869565217391304,"31667876976104","Placer","Auburn Union Elementary","St. Joseph Catholic School","11610 Atwood Road","Auburn","95603","CA","530-885-4490","Anne Marie","Miller","sr_annemarie@auburncatholic.com"
"472",6976310,"SACRAMENTO","PRIVATE","","SACRAMENTO","BROOKFIELD SCHOOL",25,19,76,4,16,0,0,2,8,19,76,19,76,20,80,23,92,23,92,"Y",0.08,"34674396976310","Sacramento","Sacramento City Unified","Brookfield School","3600 Riverside Boulevard","Sacramento","95818","CA","916-442-1255","Josephine","Gonsalves","jo.gonsalves@Brookfieldschool.org"
"473",6976328,"SACRAMENTO","PRIVATE","","SACRAMENTO","CARDEN SCHOOL - MICHEL'S ED. INST.",19,19,100,0,0,0,0,0,0,19,100,19,100,19,100,19,100,19,100,"Y",0,"34674476976328","Sacramento","San Juan Unified","Carden School of Sacramento","3020 Marconi Avenue","Sacramento","95821","CA","916-488-1313","Norm","Cone","ncone@cardensac.com"
"474",6976351,"SACRAMENTO","PRIVATE","","CARMICHAEL","EL RANCHO SCHOOL INC.",20,18,90,0,0,0,0,2,10,18,90,18,90,18,90,18,90,18,90,"Y",0.1,"34674476976351","Sacramento","San Juan","El Rancho School","5636 El Camino Avenue","Carmichael","95608","CA","916-482-8656","Anne","Ritchie","topscholars@elranchoschool.com"
"475",6976393,"SACRAMENTO","PRIVATE","","SACRAMENTO","HOLY SPIRIT PARISH ELEM.",29,28,97,1,3,0,0,0,0,29,100,29,100,29,100,28,97,29,100,"Y",0,"34674396976393","Sacramento","Sacramento City Unified","Holy Spirit Parish School","3920 West Land Park Drive","Sacramento","95822","CA","916-448-5663","Fran","Wise","fwise@hs-ps.com"
